400	8372	
401	8373	
402	8368	
403	8370	
404	8373	
405	8372	
406	8372	
407	8369	
408	8363	
409	8358	
410	8359	
411	8358	
412	8361	
413	8361	
414	8360	
415	8362	
416	8363	
417	8365	
418	8366	
419	8365	
420	8364	
421	8364	
422	8367	
423	8366	
424	8367	
425	8366	
426	8367	
427	8368	
428	8366	
429	8363	
430	8363	
431	8366	
432	8367	
433	8365	
434	8368	
435	8365	
436	8367	
437	8367	
438	8368	
439	8371	
440	8369	
441	8367	
442	8366	
443	8367	
444	8366	
445	8367	
446	8368	
447	8360	
448	8357	
449	8354	
450	8355	
451	8358	
452	8358	
453	8360	
454	8359	
455	8360	
456	8359	
457	8360	
458	8363	
459	8365	
460	8362	
461	8365	
462	8365	
463	8365	
464	8367	
465	8366	
466	8366	
467	8367	
468	8366	
469	8364	
470	8363	
471	8364	
472	8366	
473	8365	
474	8367	
475	8366	
476	8365	
477	8370	
478	8368	
479	8369	
480	8368	
481	8369	
482	8368	
483	8361	
484	8349	
485	8352	
486	8350	
487	8347	
488	8350	
489	8349	
490	8352	
491	8352	
492	8352	
493	8353	
494	8355	
495	8355	
496	8355	
497	8358	
498	8359	
499	8359	
500	8360	
501	8358	
502	8361	
503	8360	
504	8363	
505	8364	
506	8365	
507	8363	
508	8363	
509	8361	
510	8363	
511	8359	
512	8351	
513	8337	
514	8329	
515	8322	
516	8325	
517	8324	
518	8319	
519	8309	
520	8313	
521	8310	
522	8312	
523	8319	
524	8319	
525	8323	
526	8325	
527	8326	
528	8327	
529	8329	
530	8333	
531	8332	
532	8334	
533	8340	
534	8338	
535	8340	
536	8343	
537	8343	
538	8344	
539	8346	
540	8347	
541	8347	
542	8349	
543	8349	
544	8350	
545	8352	
546	8355	
547	8356	
548	8353	
549	8355	
550	8358	
551	8357	
552	8357	
553	8358	
554	8358	
555	8356	
556	8360	
557	8358	
558	8361	
559	8360	
560	8362	
561	8361	
562	8362	
563	8362	
564	8361	
565	8362	
566	8364	
567	8363	
568	8364	
569	8363	
570	8364	
571	8364	
572	8369	
573	8363	
574	8364	
575	8363	
576	8365	
577	8366	
578	8366	
579	8368	
580	8368	
581	8369	
582	8369	
583	8369	
584	8368	
585	8368	
586	8368	
587	8369	
588	8368	
589	8366	
590	8367	
591	8368	
592	8370	
593	8370	
594	8369	
595	8368	
596	8370	
597	8369	
598	8369	
599	8371	
600	8369	
601	8369	
602	8365	
603	8369	
604	8369	
605	8370	
606	8371	
607	8370	
608	8368	
609	8367	
610	8368	
611	8369	
612	8371	
613	8370	
614	8370	
615	8371	
616	8367	
617	8351	
618	8348	
619	8346	
620	8340	
621	8342	
622	8345	
623	8345	
624	8343	
625	8347	
626	8347	
627	8347	
628	8351	
629	8349	
630	8349	
631	8351	
632	8352	
633	8346	
634	8342	
635	8342	
636	8344	
637	8345	
638	8347	
639	8346	
640	8349	
641	8350	
642	8352	
643	8352	
644	8355	
645	8355	
646	8355	
647	8357	
648	8355	
649	8357	
650	8356	
651	8358	
652	8357	
653	8357	
654	8355	
655	8357	
656	8360	
657	8358	
658	8362	
659	8362	
660	8363	
661	8362	
662	8366	
663	8364	
664	8364	
665	8363	
666	8365	
667	8366	
668	8364	
669	8367	
670	8368	
671	8367	
672	8367	
673	8364	
674	8366	
675	8367	
676	8364	
677	8365	
678	8367	
679	8366	
680	8364	
681	8368	
682	8366	
683	8368	
684	8367	
685	8366	
686	8369	
687	8368	
688	8369	
689	8368	
690	8368	
691	8367	
692	8367	
693	8366	
694	8368	
695	8366	
696	8367	
697	8368	
698	8366	
699	8367	
700	8367	
701	8368	
702	8370	
703	8368	
704	8371	
705	8370	
706	8370	
707	8371	
708	8367	
709	8372	
710	8368	
711	8370	
712	8371	
713	8370	
714	8370	
715	8369	
716	8370	
717	8370	
718	8370	
719	8369	
720	8370	
721	8369	
722	8371	
723	8370	
724	8373	
725	8372	
726	8375	
727	8373	
728	8374	
729	8369	
730	8370	
731	8370	
732	8372	
733	8371	
734	8368	
735	8369	
736	8372	
737	8371	
738	8371	
739	8370	
740	8368	
741	8372	
742	8372	
743	8374	
744	8372	
745	8371	
746	8372	
747	8372	
748	8373	
749	8369	
750	8370	
751	8369	
752	8369	
753	8369	
754	8368	
755	8372	
756	8373	
757	8370	
758	8368	
759	8371	
760	8367	
761	8370	
762	8371	
763	8371	
764	8371	
765	8368	
766	8371	
767	8369	
768	8370	
769	8370	
770	8372	
771	8369	
772	8371	
773	8372	
774	8371	
775	8371	
776	8369	
777	8371	
778	8368	
779	8371	
780	8370	
781	8370	
782	8371	
783	8368	
784	8373	
785	8370	
786	8371	
787	8372	
788	8372	
789	8373	
790	8372	
791	8372	
792	8364	
793	8359	
794	8358	
795	8360	
796	8359	
797	8362	
798	8364	
799	8360	
800	8360	
801	8361	
802	8362	
803	8364	
804	8364	
805	8363	
806	8364	
807	8364	
808	8366	
809	8365	
810	8367	
811	8365	
812	8366	
813	8366	
814	8366	
815	8363	
816	8365	
817	8366	
818	8364	
819	8366	
820	8361	
821	8354	
822	8354	
823	8353	
824	8355	
825	8355	
826	8358	
827	8357	
828	8356	
829	8359	
830	8358	
831	8359	
832	8360	
833	8360	
834	8362	
835	8362	
836	8362	
837	8361	
838	8364	
839	8363	
840	8365	
841	8365	
842	8364	
843	8365	
844	8366	
845	8366	
846	8365	
847	8364	
848	8367	
849	8367	
850	8366	
851	8366	
852	8367	
853	8367	
854	8368	
855	8368	
856	8366	
857	8365	
858	8364	
859	8343	
860	8335	
861	8335	
862	8336	
863	8339	
864	8342	
865	8340	
866	8344	
867	8344	
868	8344	
869	8346	
870	8350	
871	8350	
872	8350	
873	8351	
874	8350	
875	8351	
876	8353	
877	8354	
878	8356	
879	8356	
880	8355	
881	8358	
882	8358	
883	8358	
884	8357	
885	8359	
886	8360	
887	8360	
888	8363	
889	8361	
890	8364	
891	8361	
892	8363	
893	8363	
894	8363	
895	8365	
896	8364	
897	8365	
898	8362	
899	8362	
900	8363	
901	8365	
902	8365	
903	8365	
904	8362	
905	8366	
906	8367	
907	8367	
908	8365	
909	8369	
910	8368	
911	8368	
912	8369	
913	8368	
914	8368	
915	8369	
916	8366	
917	8364	
918	8367	
919	8367	
920	8371	
921	8367	
922	8369	
923	8368	
924	8367	
925	8368	
926	8367	
927	8371	
928	8370	
929	8369	
930	8369	
931	8369	
932	8368	
933	8370	
934	8371	
935	8369	
936	8369	
937	8370	
938	8366	
939	8368	
940	8367	
941	8370	
942	8369	
943	8369	
944	8368	
945	8369	
946	8370	
947	8370	
948	8371	
949	8373	
950	8371	
951	8370	
952	8373	
953	8373	
954	8371	
955	8370	
956	8370	
957	8371	
958	8370	
959	8370	
960	8368	
961	8368	
962	8370	
963	8368	
964	8370	
965	8370	
966	8369	
967	8369	
968	8374	
969	8372	
970	8373	
971	8370	
972	8371	
973	8365	
974	8361	
975	8359	
976	8360	
977	8361	
978	8361	
979	8361	
980	8353	
981	8349	
982	8350	
983	8354	
984	8356	
985	8354	
986	8352	
987	8353	
988	8356	
989	8353	
990	8356	
991	8358	
992	8357	
993	8360	
994	8359	
995	8362	
996	8361	
997	8361	
998	8362	
999	8361	
1000	8361	
1001	8359	
1002	8358	
1003	8362	
1004	8364	
1005	8360	
1006	8362	
1007	8364	
1008	8364	
1009	8367	
1010	8362	
1011	8365	
1012	8367	
1013	8366	
1014	8366	
1015	8366	
1016	8368	
1017	8366	
1018	8366	
1019	8366	
1020	8367	
1021	8368	
1022	8366	
1023	8366	
