0	8348	
1	8349	
2	8349	
3	8350	
4	8354	
5	8351	
6	8354	
7	8357	
8	8353	
9	8350	
10	8342	
11	8345	
12	8350	
13	8351	
14	8351	
15	8351	
16	8351	
17	8354	
18	8353	
19	8355	
20	8359	
21	8356	
22	8358	
23	8359	
24	8361	
25	8359	
26	8359	
27	8361	
28	8361	
29	8362	
30	8363	
31	8361	
32	8361	
33	8362	
34	8364	
35	8365	
36	8364	
37	8365	
38	8366	
39	8366	
40	8367	
41	8365	
42	8365	
43	8365	
44	8367	
45	8368	
46	8367	
47	8365	
48	8368	
49	8364	
50	8357	
51	8356	
52	8359	
53	8359	
54	8362	
55	8361	
56	8363	
57	8364	
58	8363	
59	8363	
60	8359	
61	8362	
62	8365	
63	8364	
64	8363	
65	8362	
66	8363	
67	8365	
68	8367	
69	8367	
70	8364	
71	8364	
72	8363	
73	8366	
74	8366	
75	8368	
76	8368	
77	8368	
78	8368	
79	8369	
80	8365	
81	8369	
82	8371	
83	8369	
84	8369	
85	8368	
86	8369	
87	8366	
88	8365	
89	8366	
90	8366	
91	8369	
92	8369	
93	8369	
94	8370	
95	8369	
96	8369	
97	8369	
98	8372	
99	8371	
100	8373	
101	8372	
102	8373	
103	8371	
104	8372	
105	8371	
106	8369	
107	8372	
108	8368	
109	8370	
110	8370	
111	8372	
112	8375	
113	8370	
114	8371	
115	8370	
116	8371	
117	8370	
118	8372	
119	8372	
120	8373	
121	8374	
122	8373	
123	8372	
124	8374	
125	8372	
126	8373	
127	8371	
128	8371	
129	8370	
130	8371	
131	8370	
132	8373	
133	8370	
134	8371	
135	8373	
136	8372	
137	8373	
138	8371	
139	8373	
140	8373	
141	8370	
142	8371	
143	8371	
144	8371	
145	8370	
146	8371	
147	8371	
148	8371	
149	8369	
150	8369	
151	8372	
152	8374	
153	8371	
154	8371	
155	8370	
156	8371	
157	8371	
158	8373	
159	8371	
160	8371	
161	8371	
162	8364	
163	8363	
164	8360	
165	8363	
166	8363	
167	8364	
168	8363	
169	8365	
170	8363	
171	8365	
172	8366	
173	8365	
174	8364	
175	8365	
176	8364	
177	8366	
178	8363	
179	8366	
180	8365	
181	8368	
182	8365	
183	8368	
184	8366	
185	8364	
186	8367	
187	8369	
188	8367	
189	8368	
190	8358	
191	8346	
192	8345	
193	8345	
194	8349	
195	8349	
196	8351	
197	8353	
198	8352	
199	8357	
200	8359	
201	8358	
202	8359	
203	8357	
204	8357	
205	8360	
206	8359	
207	8357	
208	8359	
209	8358	
210	8361	
211	8361	
212	8363	
213	8364	
214	8362	
215	8363	
216	8363	
217	8365	
218	8364	
219	8367	
220	8367	
221	8368	
222	8364	
223	8366	
224	8368	
225	8368	
226	8366	
227	8366	
228	8368	
229	8367	
230	8368	
231	8368	
232	8369	
233	8367	
234	8368	
235	8371	
236	8370	
237	8366	
238	8370	
239	8370	
240	8371	
241	8371	
242	8368	
243	8370	
244	8368	
245	8372	
246	8372	
247	8374	
248	8365	
249	8358	
250	8359	
251	8359	
252	8360	
253	8363	
254	8362	
255	8363	
256	8360	
257	8362	
258	8363	
259	8363	
260	8365	
261	8365	
262	8366	
263	8364	
264	8368	
265	8368	
266	8367	
267	8367	
268	8365	
269	8368	
270	8368	
271	8367	
272	8359	
273	8356	
274	8356	
275	8354	
276	8357	
277	8360	
278	8362	
279	8363	
280	8360	
281	8360	
282	8360	
283	8363	
284	8362	
285	8362	
286	8355	
287	8352	
288	8353	
289	8353	
290	8356	
291	8355	
292	8357	
293	8358	
294	8358	
295	8359	
296	8358	
297	8358	
298	8359	
299	8361	
300	8358	
301	8359	
302	8361	
303	8363	
304	8365	
305	8368	
306	8365	
307	8364	
308	8367	
309	8366	
310	8365	
311	8365	
312	8365	
313	8364	
314	8365	
315	8365	
316	8366	
317	8366	
318	8368	
319	8368	
320	8368	
321	8371	
322	8369	
323	8368	
324	8366	
325	8366	
326	8370	
327	8369	
328	8371	
329	8369	
330	8372	
331	8373	
332	8369	
333	8370	
334	8367	
335	8369	
336	8368	
337	8367	
338	8367	
339	8369	
340	8371	
341	8372	
342	8370	
343	8369	
344	8371	
345	8373	
346	8373	
347	8371	
348	8369	
349	8372	
350	8372	
351	8368	
352	8370	
353	8370	
354	8371	
355	8369	
356	8371	
357	8370	
358	8372	
359	8371	
360	8373	
361	8371	
362	8372	
363	8370	
364	8369	
365	8372	
366	8372	
367	8371	
368	8370	
369	8371	
370	8376	
371	8374	
372	8371	
373	8369	
374	8370	
375	8369	
376	8369	
377	8369	
378	8370	
379	8371	
380	8373	
381	8371	
382	8372	
383	8373	
384	8371	
385	8369	
386	8370	
387	8373	
388	8371	
389	8372	
390	8373	
391	8370	
392	8373	
393	8371	
394	8370	
395	8371	
396	8372	
397	8368	
398	8369	
399	8370	
400	8370	
401	8371	
402	8373	
403	8371	
404	8368	
405	8372	
406	8371	
407	8372	
408	8371	
409	8372	
410	8370	
411	8370	
412	8373	
413	8370	
414	8371	
415	8372	
416	8372	
417	8371	
418	8373	
419	8372	
420	8371	
421	8371	
422	8373	
423	8371	
424	8372	
425	8371	
426	8370	
427	8372	
428	8373	
429	8372	
430	8369	
431	8368	
432	8371	
433	8374	
434	8373	
435	8370	
436	8371	
437	8371	
438	8369	
439	8369	
440	8370	
441	8370	
442	8370	
443	8372	
444	8370	
445	8370	
446	8373	
447	8374	
448	8371	
449	8371	
450	8372	
451	8370	
452	8370	
453	8375	
454	8371	
455	8373	
456	8371	
457	8372	
458	8372	
459	8372	
460	8373	
461	8371	
462	8370	
463	8371	
464	8372	
465	8372	
466	8372	
467	8371	
468	8373	
469	8373	
470	8373	
471	8371	
472	8371	
473	8370	
474	8372	
475	8370	
476	8369	
477	8370	
478	8370	
479	8371	
480	8371	
481	8369	
482	8368	
483	8371	
484	8364	
485	8362	
486	8360	
487	8361	
488	8360	
489	8363	
490	8364	
491	8363	
492	8365	
493	8366	
494	8363	
495	8363	
496	8365	
497	8366	
498	8365	
499	8366	
500	8365	
501	8366	
502	8365	
503	8366	
504	8368	
505	8365	
506	8368	
507	8370	
508	8369	
509	8368	
510	8368	
511	8365	
512	8074	
513	7547	
514	7131	
515	6858	
516	6737	
517	6677	
518	6663	
519	6701	
520	6738	
521	6767	
522	6803	
523	6847	
524	6885	
525	6943	
526	7006	
527	7053	
528	7101	
529	7152	
530	7201	
531	7251	
532	7307	
533	7353	
534	7403	
535	7446	
536	7490	
537	7531	
538	7566	
539	7605	
540	7638	
541	7670	
542	7703	
543	7733	
544	7763	
545	7793	
546	7821	
547	7846	
548	7870	
549	7895	
550	7916	
551	7936	
552	7957	
553	7976	
554	7994	
555	8011	
556	8029	
557	8043	
558	8059	
559	8073	
560	8088	
561	8103	
562	8113	
563	8128	
564	8137	
565	8148	
566	8160	
567	8169	
568	8182	
569	8190	
570	8194	
571	8204	
572	8211	
573	8220	
574	8227	
575	8233	
576	8239	
577	8246	
578	8253	
579	8261	
580	8260	
581	8266	
582	8272	
583	8278	
584	8284	
585	8285	
586	8291	
587	8296	
588	8297	
589	8298	
590	8306	
591	8311	
592	8311	
593	8314	
594	8316	
595	8318	
596	8319	
597	8322	
598	8322	
599	8327	
600	8328	
601	8332	
602	8330	
603	8334	
604	8334	
605	8337	
606	8338	
607	8342	
608	8345	
609	8343	
610	8345	
611	8344	
612	8347	
613	8350	
614	8350	
615	8351	
616	8351	
617	8351	
618	8352	
619	8353	
620	8355	
621	8355	
622	8356	
623	8356	
624	8357	
625	8358	
626	8356	
627	8360	
628	8361	
629	8358	
630	8357	
631	8361	
632	8359	
633	8362	
634	8364	
635	8364	
636	8364	
637	8364	
638	8365	
639	8365	
640	8365	
641	8365	
642	8362	
643	8368	
644	8368	
645	8367	
646	8368	
647	8366	
648	8367	
649	8366	
650	8366	
651	8367	
652	8368	
653	8368	
654	8367	
655	8368	
656	8369	
657	8368	
658	8370	
659	8367	
660	8366	
661	8367	
662	8358	
663	8357	
664	8361	
665	8360	
666	8360	
667	8361	
668	8360	
669	8360	
670	8363	
671	8363	
672	8361	
673	8362	
674	8362	
675	8363	
676	8357	
677	8353	
678	8353	
679	8357	
680	8355	
681	8355	
682	8356	
683	8358	
684	8357	
685	8357	
686	8358	
687	8361	
688	8362	
689	8358	
690	8358	
691	8362	
692	8363	
693	8365	
694	8363	
695	8363	
696	8354	
697	8354	
698	8350	
699	8344	
700	8344	
701	8345	
702	8345	
703	8347	
704	8348	
705	8349	
706	8349	
707	8352	
708	8352	
709	8353	
710	8356	
711	8356	
712	8356	
713	8357	
714	8358	
715	8358	
716	8360	
717	8360	
718	8360	
719	8360	
720	8361	
721	8361	
722	8360	
723	8361	
724	8361	
725	8364	
726	8363	
727	8364	
728	8364	
729	8365	
730	8362	
731	8361	
732	8354	
733	8347	
734	8345	
735	8345	
736	8347	
737	8349	
738	8350	
739	8351	
740	8349	
741	8350	
742	8352	
743	8352	
744	8353	
745	8354	
746	8353	
747	8357	
748	8356	
749	8357	
750	8358	
751	8357	
752	8360	
753	8361	
754	8361	
755	8363	
756	8360	
757	8363	
758	8361	
759	8362	
760	8364	
761	8362	
762	8362	
763	8361	
764	8364	
765	8363	
766	8364	
767	8362	
768	8366	
769	8364	
770	8368	
771	8368	
772	8370	
773	8367	
774	8367	
775	8367	
776	8369	
777	8367	
778	8367	
779	8367	
780	8369	
781	8369	
782	8367	
783	8365	
784	8367	
785	8369	
786	8367	
787	8369	
788	8369	
789	8368	
790	8369	
791	8369	
792	8371	
793	8370	
794	8368	
795	8371	
796	8369	
797	8370	
798	8362	
799	8359	
800	8358	
801	8354	
802	8350	
803	8352	
804	8351	
805	8353	
806	8354	
807	8354	
808	8353	
809	8356	
810	8355	
811	8357	
812	8358	
813	8361	
814	8359	
815	8358	
816	8360	
817	8359	
818	8360	
819	8360	
820	8360	
821	8362	
822	8360	
823	8362	
824	8364	
825	8362	
826	8363	
827	8366	
828	8366	
829	8365	
830	8365	
831	8365	
832	8365	
833	8365	
834	8365	
835	8366	
836	8369	
837	8368	
838	8368	
839	8366	
840	8370	
841	8368	
842	8367	
843	8370	
844	8368	
845	8368	
846	8369	
847	8367	
848	8367	
849	8367	
850	8369	
851	8367	
852	8369	
853	8368	
854	8371	
855	8371	
856	8369	
857	8369	
858	8369	
859	8371	
860	8371	
861	8370	
862	8370	
863	8368	
864	8369	
865	8369	
866	8369	
867	8369	
868	8368	
869	8369	
870	8367	
871	8371	
872	8371	
873	8368	
874	8371	
875	8370	
876	8372	
877	8372	
878	8369	
879	8370	
880	8369	
881	8372	
882	8374	
883	8370	
884	8368	
885	8372	
886	8369	
887	8369	
888	8370	
889	8370	
890	8372	
891	8372	
892	8370	
893	8370	
894	8370	
895	8368	
896	8370	
897	8371	
898	8369	
899	8372	
900	8372	
901	8370	
902	8373	
903	8371	
904	8370	
905	8360	
906	8360	
907	8357	
908	8357	
909	8360	
910	8360	
911	8353	
912	8350	
913	8351	
914	8354	
915	8354	
916	8357	
917	8355	
918	8356	
919	8356	
920	8356	
921	8359	
922	8358	
923	8359	
924	8360	
925	8358	
926	8360	
927	8360	
928	8362	
929	8362	
930	8360	
931	8361	
932	8362	
933	8361	
934	8362	
935	8361	
936	8365	
937	8366	
938	8365	
939	8364	
940	8365	
941	8366	
942	8367	
943	8367	
944	8365	
945	8367	
946	8368	
947	8366	
948	8367	
949	8367	
950	8367	
951	8367	
952	8364	
953	8367	
954	8367	
955	8367	
956	8366	
957	8368	
958	8364	
959	8369	
960	8370	
961	8374	
962	8369	
963	8369	
964	8364	
965	8362	
966	8360	
967	8360	
968	8360	
969	8358	
970	8359	
971	8360	
972	8360	
973	8363	
974	8364	
975	8363	
976	8363	
977	8365	
978	8366	
979	8364	
980	8364	
981	8363	
982	8365	
983	8367	
984	8368	
985	8368	
986	8367	
987	8359	
988	8355	
989	8356	
990	8356	
991	8356	
992	8359	
993	8359	
994	8360	
995	8361	
996	8361	
997	8362	
998	8363	
999	8363	
1000	8364	
1001	8363	
1002	8363	
1003	8363	
1004	8366	
1005	8366	
1006	8364	
1007	8365	
1008	8365	
1009	8363	
1010	8366	
1011	8367	
1012	8368	
1013	8367	
1014	8365	
1015	8361	
1016	8356	
1017	8358	
1018	8360	
1019	8359	
1020	8361	
1021	8360	
1022	8360	
1023	8361	
